#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
42200000,-99.6735789599511,314.63464017200454,28.6
42225000,-90.33518947162842,287.0732690424145,28.6
42250000,-79.64671018567947,282.6270244566039,28.6
42275000,-86.30129819985989,255.98116871854592,28.6
42300000,-88.91043313911209,245.65095976585351,28.6
42325000,-77.27849367588367,229.29212008904608,28.6
42350000,-50.30206224073049,351.1107686791542,28.6
42375000,-85.89753856129494,279.63758912987447,28.6
42400000,-81.00301624799964,295.35515692582266,28.6
42425000,-86.87648889237177,275.4715087721236,28.6
42450000,-67.29619653444887,298.433477766596,28.6
42475000,-72.15581573791181,335.4566485908193,28.6
42500000,-81.6419378013628,287.92129767891043,28.6
42525000,-81.70998713379758,309.072164970821,28.6
42550000,-77.34946621996554,355.4021294943411,28.6
42575000,-79.07295292643144,222.5172282828429,28.6
42600000,-76.24539101088033,241.3040577564804,28.6
42625000,-80.29189788667881,360.8112251584949,28.6
42650000,-61.502821649659296,345.1280371659362,28.6
42675000,-69.33147800134321,355.52495833837355,28.6
42700000,-80.77304815022475,301.9527766904495,28.6
42725000,-108.58222501982468,306.28855257776667,28.6
42750000,-82.18190219728288,211.29952010422497,28.6
42775000,-95.16006659838112,352.6071742068221,28.6
42800000,-75.76589949486772,301.7024843072364,28.6
42825000,-67.11813378975262,246.92638532002334,28.6
42850000,-96.6465166382093,291.35473088153924,28.6
42875000,-61.29578603020699,476.7731325834466,28.6
42900000,-82.89976287587353,339.99490087117505,28.6
42925000,-92.78285383111317,349.86538776416876,28.6
42950000,-61.35770815009765,391.2987383830952,28.6
42975000,-81.83322324908406,291.79867518565305,28.6
43000000,-53.800269113082386,332.24945178015855,28.6
43025000,-105.21994379340592,232.27739285253048,28.6
43050000,-43.05988631084755,288.4197165994401,28.6
43075000,-88.48904932402752,209.21045621917992,28.6
43100000,-80.4565210688214,372.7407312721996,28.6
43125000,-70.05065139811495,248.2796676890489,28.6
43150000,-83.435709803115,308.31177938326283,28.6
43175000,-91.55646814967413,314.31937199929837,28.6
43200000,-87.91077300987274,301.96468629967205,28.6
43225000,-78.32118266844401,334.00100210254595,28.6
43250000,-74.26897552106725,300.6528077367213,28.6
43275000,-77.57523685344952,355.93664721363314,28.6
43300000,-69.81600374669853,218.70229910333862,28.6
43325000,-79.24238868823677,292.3925361998002,28.6
43350000,-78.42065077628304,302.461730783656,28.6
43375000,-89.10033644050006,305.60668346855095,28.6
43400000,-70.05628682150547,284.91778680966786,28.6
43425000,-88.506700207529,350.06206291451866,28.6
43450000,-68.49434705539687,219.87901799797115,28.6
43475000,-74.9563258824908,371.791042775315,28.6
43500000,-63.67733978149023,319.76156334522244,28.6
43525000,-72.0748089955863,187.77272815424888,28.6
43550000,-97.80880983247077,260.40932130501545,28.6
43575000,-54.704545472194994,261.07506965019536,28.6
43600000,-85.62494329799394,237.3766269439035,28.6
43625000,-78.57470469284398,308.8101739819995,28.6
43650000,-69.10066430118096,318.04619967251864,28.6
43675000,-76.37330817273265,332.0669859329042,28.6
43700000,-89.08587396122904,341.4801196768142,28.6
43725000,-87.3351040263295,315.87769339736843,28.6
43750000,-88.23727705337612,232.08946256484876,28.6
43775000,-73.97059652773771,240.04150718730548,28.6
43800000,-84.28956073159816,372.25904651456506,28.6
43825000,-46.806624171261504,302.01263612493733,28.6
43850000,-88.79193502816238,317.74738499631354,28.6
43875000,-78.97141407956151,379.03990030784297,28.6
43900000,-71.78267239141908,273.38600863243505,28.6
43925000,-89.30136354696808,290.28914720602614,28.6
43950000,-77.82277317375384,372.7053269040891,28.6
43975000,-91.70578725672922,218.7688779101242,28.6
44000000,-78.79537956390199,229.5514152670384,28.6
44025000,-76.66526103449102,328.70289731965045,28.6
44050000,-49.752470598278876,214.0941548697832,28.6
44075000,-33.974852049539166,348.8404610070218,28.6
44100000,-73.69463954509911,199.82689006381844,28.6
44125000,-95.25483784834641,326.7950021078044,28.6
44150000,-79.52117902593181,299.6206936892943,28.6
44175000,-84.97372887254434,272.65947788031224,28.6
44200000,-82.79766921016292,286.3677724586118,28.6
44225000,-49.78923104807369,386.7814948375669,28.6
44250000,-61.48046844763732,344.979314151423,28.6
44275000,-69.06061033178909,286.46645449473823,28.6
44300000,-90.65611159461149,254.94903749198144,28.6
44325000,-84.71048524386197,305.3902041128307,28.6
44350000,-80.87009025248581,280.88159646658596,28.6
44375000,-90.36864369141846,346.1734830311324,28.6
44400000,-86.48536074695753,353.93597497817785,28.6
44425000,-85.94508744738937,226.5583901330983,28.6
44450000,-69.68889453811884,255.3789532447975,28.6
44475000,-79.04788599082792,260.3638672817717,28.6
44500000,-85.4848373851912,213.33741077492044,28.6
44525000,-84.63490430250559,357.9694900852969,28.6
44550000,-85.50722020834888,322.79028320739127,28.6
44575000,-82.4346465292167,337.70669978746497,28.6
44600000,-86.93978811101525,301.3743001663486,28.6
44625000,-77.23835769984053,483.10037648092606,28.6
44650000,-70.25957632749811,200.09179123449158,28.6
44675000,-102.02190352301031,288.10207506567696,28.6
44700000,-90.50103219870013,260.2683695366395,28.6
44725000,-81.64667157771734,329.53354757019844,28.6
44750000,-91.10871554377628,419.42618663165234,28.6
44775000,-76.79636489294793,230.46337491712106,28.6
44800000,-75.47946191139302,376.07136625930957,28.6
44825000,-63.41387730932916,337.3706719984406,28.6
44850000,-63.89729117016077,362.72721056704586,28.6
44875000,-93.19827134750975,167.66307461329404,28.6
44900000,-94.20622820997818,376.8424487972498,28.6
44925000,-68.53667224083057,282.0653613147775,28.6
44950000,-77.07901097285762,260.092336360796,28.6
44975000,-75.0828280347269,388.7432998622382,28.6
45000000,-60.886543350776996,253.8195573288708,28.6
45025000,-52.36916664289437,290.51154620903264,28.6
45050000,-85.88113054608992,230.89571753102794,28.6
45075000,-74.92713287795543,243.90662826683797,28.6
45100000,-70.50751536957642,296.3558466976173,28.6
45125000,-91.54376949748237,238.89548188930664,28.6
45150000,-68.88695655216421,266.7497251572504,28.6
45175000,-56.14596990684295,320.3795060731056,28.6
45200000,-89.7332319438053,232.57269667900704,28.6
45225000,-60.94159540584491,283.54267527649927,28.6
45250000,-69.27603847090236,431.18559669650114,28.6
45275000,-66.958672138249,273.19535540572406,28.6
45300000,-59.320355817182254,328.4832256785402,28.6
45325000,-80.7507860516557,266.72821804665205,28.6
45350000,-83.04586961940228,373.926135848283,28.6
45375000,-53.889123145247716,361.68141228663455,28.6
45400000,-89.28235278312721,346.1185450246046,28.6
45425000,-61.71833791742834,303.6596344587755,28.6
45450000,-65.99742637104676,331.03632518817795,28.6
45475000,-85.07856678246054,367.72892395408206,28.6
45500000,-79.49514091481629,231.2001480824781,28.6
45525000,-70.02243249185514,201.63492580153277,28.6
45550000,-80.67428064889583,234.22755566325287,28.6
45575000,-93.1435335688902,308.1186880113897,28.5
45600000,-77.59853276070183,238.47061164398323,28.5
45625000,-82.58904762948103,272.9123172723061,28.5
45650000,-91.30764456854159,191.80907894213703,28.5
45675000,-67.90276989049214,286.53114810426905,28.5
45700000,-58.844624946985384,305.76898629516893,28.5
45725000,-82.20888165331708,391.4469327920037,28.5
45750000,-62.18724067792087,386.4731211067322,28.5
45775000,-64.93671430864943,371.6995636492238,28.5
45800000,-65.42113294783883,429.3811879392251,28.5
45825000,-84.13670858481208,380.38900965035646,28.5
45850000,-91.77526759177638,365.03731107473055,28.5
45875000,-90.97012644099581,252.21017826230403,28.5
45900000,-89.76994913513194,312.7007276497482,28.5
45925000,-68.40969552216055,293.0230546739196,28.5
45950000,-61.192255551684916,256.78482936996863,28.5
45975000,-51.85186953061458,305.8625180163013,28.5
46000000,-83.76319731287242,354.65405170170976,28.5
46025000,-75.86651853830605,371.72505780353055,28.5
46050000,-84.28649140949594,190.17657821602933,28.5
46075000,-92.65455242540672,316.56371425571155,28.5
46100000,-97.69752289117517,377.97645280536557,28.5
46125000,-89.4254006304053,238.80755165443105,28.5
46150000,-71.45699041568383,290.63739181878475,28.5
46175000,-96.58337072258325,293.70727406699274,28.5
46200000,-74.63591825907605,399.5513990598035,28.5
46225000,-78.67277449068958,298.01945573536904,28.5
46250000,-66.9353174862896,284.0443565123141,28.5
46275000,-78.52004458344943,262.7920243620573,28.5
46300000,-81.48457787876121,299.47304685802106,28.5
46325000,-76.94804817270682,252.02064779375604,28.5
46350000,-81.39953841859517,244.57657639774,28.5
46375000,-81.31056630106033,390.47129533279036,28.5
46400000,-89.62744149211184,253.59301324621347,28.5
46425000,-75.79157967718072,228.24050650438798,28.5
46450000,-59.95785864747523,296.10294374409614,28.5
46475000,-57.113603692053566,235.44637983388586,28.5
46500000,-73.08314939241434,185.2312710998325,28.5
46525000,-78.55479340182976,261.21792605190785,28.5
46550000,-94.71523403984344,253.43984013264904,28.5
46575000,-68.83433889856947,356.6392641981971,28.5
46600000,-94.56224270568367,375.68215064889324,28.5
46625000,-88.38660264234807,352.30137663693444,28.5
46650000,-92.65986207593261,352.1747901553448,28.5
46675000,-93.61864660360573,465.75100608549417,28.5
46700000,-58.40581645923161,198.30867129496195,28.5
46725000,-70.5976640737039,227.8815492642066,28.5
46750000,-87.03217870640756,332.7515416858119,28.5
46775000,-55.79633958315874,270.79180851835383,28.5
46800000,-64.88938370547989,315.88473652785603,28.5
46825000,-76.80719412983981,357.67480117527,28.5
46850000,-74.1418578716984,288.220922636029,28.5
46875000,-74.27039617270839,271.23493381959224,28.5
46900000,-84.63936353477916,320.3442857378022,28.5
46925000,-77.1177982731152,253.92671741676932,28.5
46950000,-84.24234185077383,380.347292902907,28.5
46975000,-86.81064609412806,261.26802951697397,28.5
47000000,-78.26732878186334,268.67909585100915,28.5
47025000,-56.95305275773581,352.1279659669521,28.5
47050000,-78.65286926077815,250.39576394688507,28.5
47075000,-93.16414279806934,288.77648506920167,28.5
47100000,-64.70673422839252,308.7163716683589,28.5
47125000,-64.13549066676848,370.5263359672877,28.5
47150000,-81.76339505458145,312.42380588134955,28.5
47175000,-80.37436467112653,284.8994325553472,28.5
47200000,-82.10347211573112,340.1936039154593,28.5
47225000,-70.63574204041282,261.5657453232987,28.5
47250000,-79.22055420833199,242.07180099779,28.5
47275000,-20.873262376497266,257.708465503745,28.5
47300000,-99.99642717221266,434.4798911996474,28.5
47325000,-57.33769100441606,347.62596725135273,28.5
47350000,-62.09580690380502,463.8000966974675,28.5
47375000,-79.95636405663188,357.8914926970635,28.5
47400000,-60.29027833444535,309.45936854774965,28.5
47425000,-93.10424526689894,402.79525593355,28.5
47450000,-75.20848640787693,292.04485446315294,28.5
47475000,-84.8945314860566,266.1146226229078,28.5
47500000,-64.81022064644348,226.81821672686496,28.5
47525000,-72.97848156372662,450.81596143780826,28.5
47550000,-83.97521718179591,294.8829982678954,28.5
47575000,-84.86673185269049,263.88583700577067,28.5
47600000,-86.68609080752525,258.4261666495345,28.5
47625000,-84.74090132825759,260.59517050149327,28.5
47650000,-67.28466046880628,304.1570516614446,28.5
47675000,-73.02880194723218,275.4609811871733,28.5
47700000,-68.58757838754424,305.14650132714934,28.5
47725000,-73.5115409922057,417.8017377973065,28.5
47750000,-77.6133048478429,378.37205454918785,28.5
47775000,-59.11883990208476,240.79775345467863,28.5
47800000,-102.2232037572063,273.8558324902814,28.5
47825000,-85.9169180518723,293.68617791653156,28.5
47850000,-92.88085400187502,340.868629740918,28.5
47875000,-98.16575162417078,288.37131277621864,28.5
47900000,-68.67549393075561,250.73645835192227,28.5
47925000,-77.5306370786634,315.24144551180973,28.5
47950000,-85.90675368695838,348.0392529340847,28.5
47975000,-72.28144094601731,310.1889451532318,28.5
48000000,-82.90854303286972,337.7181590992684,28.5
48025000,-68.83234978902203,219.2624077424272,28.5
48050000,-80.75328110022552,295.3471846571007,28.5
48075000,-58.910473260610466,394.69198009134726,28.5
48100000,-86.55038280417934,260.63116944043225,28.4
48125000,-82.56647826203542,335.633363865917,28.4
48150000,-79.31986561782603,291.9348288472124,28.4
48175000,-71.53523537758238,276.68737782668273,28.4
48200000,-64.64640906743504,226.77508963041075,28.4
48225000,-80.94127242668215,339.4622774959989,28.4
48250000,-75.17031894933757,300.44523745019274,28.4
48275000,-90.43198387926303,262.4576519997681,28.4
48300000,-65.86531094677912,174.54583813117995,28.4
48325000,-84.88355984804531,312.0801526503047,28.4
48350000,-83.84925894187359,314.7845610274284,28.4
48375000,-61.264868051706344,329.2464984785671,28.4
48400000,-63.727082489522864,334.27576401727424,28.4
48425000,-74.72186872530841,411.56378514309085,28.4
48450000,-78.87487038751877,400.6169913579146,28.4
48475000,-72.61118038403812,371.352664805558,28.3
48500000,-75.72721025593685,317.62046460802674,28.3
48525000,-81.02880272181721,219.35223784329654,28.3
48550000,-79.27174382775436,242.69650795641925,28.3
48575000,-79.44642250987985,353.4294190546433,28.3
48600000,-78.80429008339974,310.2715229893564,28.3
48625000,-75.60269081969182,285.99660344044486,28.3
48650000,-90.47088420155947,259.3281096943495,28.3
48675000,-87.80882424688215,273.75227701718194,28.3
48700000,-82.2259118155003,376.7468015979101,28.3
48725000,-54.25841830408219,361.8081299601531,28.3
48750000,-73.35584435875722,252.76323364956744,28.3
48775000,-51.20648267275692,275.8083787011186,28.3
48800000,-69.60109682207519,366.4132177401787,28.3
48825000,-77.71766931662135,281.41545282522924,28.3
48850000,-75.96453877812934,293.4009417312374,28.3
48875000,-76.97071343496206,259.24163290298566,28.3
48900000,-87.84762948417253,361.68183686171017,28.3
48925000,-77.08041420564444,314.59185305183723,28.3
48950000,-67.44597969002689,471.3940289128422,28.3
48975000,-67.30574249870963,168.78513303927636,28.3
49000000,-66.6703879926048,268.72413914411794,28.3
49025000,-76.20761189773273,243.47117574983122,28.3
49050000,-82.28530780423253,346.1712975261572,28.3
49075000,-63.47703342071832,265.3690912077664,28.3
49100000,-90.85641470866803,282.7376632171198,28.3
49125000,-92.93862405379257,282.3763522256047,28.3
49150000,-77.68111091871192,385.41950083298775,28.3
49175000,-57.83107210196316,270.49543422397943,28.3
49200000,-74.51186701424899,257.823870034976,28.3
49225000,-91.65725241275206,204.3172770497879,28.3
49250000,-62.637588632432525,342.56922935991554,28.3
49275000,-77.36612027704263,206.77808553089673,28.3
49300000,-91.53034764966259,212.1033227887288,28.3
49325000,-54.26976445451192,344.0026900401146,28.3
49350000,-83.42939197641846,292.5845471482037,28.3
49375000,-88.09175674120752,255.97004175786563,28.3
49400000,-78.05469666121185,362.7533324476814,28.3
49425000,-73.19289397281571,481.54574809456693,28.3
49450000,-97.75934103872707,263.423382035836,28.3
49475000,-84.0985730200523,332.45747922062566,28.3
49500000,-93.79912853436923,331.3361578516087,28.3
49525000,-69.82527740609274,250.77317528449305,28.3
49550000,-85.67732847680695,286.69561174065365,28.3
49575000,-81.28334442120652,408.0471098140775,28.3
49600000,-90.37835969836945,256.43719021167124,28.3
49625000,-78.17733827408638,403.0690646370537,28.3
49650000,-62.359189507155094,240.694979087754,28.3
49675000,-63.69311101425993,278.4733622269601,28.3
49700000,-59.102820650816284,332.8373491695901,28.3
49725000,-64.16949741122752,244.6341164334676,28.3
49750000,-73.74254434907212,266.8858519379637,28.3
49775000,-78.56773109159784,326.6996395739328,28.3
49800000,-90.9289499510925,334.13078126364303,28.3
49825000,-77.53888559426994,281.0169913480018,28.3
49850000,-82.70460844256141,403.90245447257826,28.3
49875000,-90.63375911681415,241.3273078395953,28.3
49900000,-82.39338783415734,173.9822699854983,28.3
49925000,-95.80451724021886,473.987576663675,28.3
49950000,-70.32996226694296,331.5980627625805,28.3
49975000,-82.55346124750903,270.00569074015414,28.3
50000000,-51.857964350759154,306.1860177927949,28.3
