system,mode,method,n_frames,seed,k_true,k_visited,k_bic,ari_bic,k_aic,ari_aic,k_icl,ari_icl,k_silhouette,ari_silhouette,k_elbow_gap,ari_elbow_gap,ari_oracle_k
alanine,subsample,pca,250,4,3,2,4,0.4380309702093801,11,0.1521787936408589,3,0.5113825800404621,3,0.5113825800404621,3,0.5113825800404621,0.5113825800404621
alanine,subsample,pca,250,5,3,2,4,0.45840932814106966,6,0.299100392885268,3,0.4945685764922163,3,0.4945685764922163,3,0.4945685764922163,0.4945685764922163
alanine,subsample,pca,250,6,3,2,4,0.521066138995501,12,0.16538426992669214,4,0.521066138995501,4,0.521066138995501,2,0.858719426082916,0.5494493377710161
alanine,subsample,pca,250,7,3,2,4,0.3858939828821438,10,0.18634957489708,3,0.5154868218488163,3,0.5154868218488163,3,0.5154868218488163,0.5154868218488163
alanine,subsample,tica,250,0,3,2,1,0.0,11,0.031141695869600364,1,0.0,5,0.06673679980483854,2,0.1967940773207541,0.08559268427347645
alanine,subsample,tica,250,1,3,2,1,0.0,2,0.07500622234770107,1,0.0,2,0.07500622234770107,3,0.02431700241047588,0.02431700241047588
alanine,subsample,tica,250,2,3,2,1,0.0,14,0.0241159680556483,1,0.0,3,0.03672278947387748,3,0.03672278947387748,0.03672278947387748
alanine,subsample,tica,250,3,3,2,1,0.0,2,-0.005307127197085217,1,0.0,4,0.05071405266728273,2,-0.005307127197085217,0.04525240278066078
alanine,subsample,tica,250,4,3,2,2,0.271912561558129,11,0.048011384799918955,1,0.0,3,0.0841786595141203,3,0.0841786595141203,0.0841786595141203
alanine,subsample,tica,250,5,3,2,1,0.0,1,0.0,1,0.0,6,0.017171472193348105,3,0.05046514256536683,0.05046514256536683
alanine,subsample,tica,250,6,3,2,2,0.2022632187807148,2,0.2022632187807148,1,0.0,3,0.211798317982381,3,0.211798317982381,0.211798317982381
alanine,subsample,tica,250,7,3,2,1,0.0,5,0.06154449519831946,1,0.0,3,0.115316484384279,3,0.115316484384279,0.115316484384279
alanine,subsample,vae,250,0,3,2,1,0.0,3,0.48085144269400554,1,0.0,3,0.48085144269400554,3,0.48085144269400554,0.48085144269400554
alanine,subsample,vae,250,1,3,2,1,0.0,1,0.0,1,0.0,3,0.5206830971336601,2,0.8737879470618668,0.5206830971336601
alanine,subsample,vae,250,2,3,2,1,0.0,1,0.0,1,0.0,3,0.5175648134269965,3,0.5175648134269965,0.5175648134269965
alanine,subsample,vae,250,3,3,2,1,0.0,1,0.0,1,0.0,4,0.283692775697188,2,0.5389940985771771,0.39162014243641924
alanine,subsample,vae,250,4,3,2,1,0.0,3,0.4417972323438776,1,0.0,3,0.4417972323438776,3,0.4417972323438776,0.4417972323438776
alanine,subsample,vae,250,5,3,2,1,0.0,1,0.0,1,0.0,3,0.26222624755294244,3,0.26222624755294244,0.26222624755294244
alanine,subsample,vae,250,6,3,2,1,0.0,1,0.0,1,0.0,3,0.29770110037380215,2,0.6758462051600954,0.29770110037380215
alanine,subsample,vae,250,7,3,2,1,0.0,2,0.7706221430255857,1,0.0,3,0.4510586002730791,3,0.4510586002730791,0.4510586002730791
alanine,subsample,pca,500,0,3,2,5,0.3427620127688479,6,0.26489118512237303,3,0.586450290215987,3,0.586450290215987,3,0.586450290215987,0.586450290215987
alanine,subsample,pca,500,1,3,2,4,0.4710483102516535,8,0.22049249328540887,3,0.536187769305059,3,0.536187769305059,3,0.536187769305059,0.536187769305059
alanine,subsample,pca,500,2,3,2,6,0.3292496081218593,6,0.3292496081218593,3,0.5404958419360918,3,0.5404958419360918,3,0.5404958419360918,0.5404958419360918
alanine,subsample,pca,500,3,3,2,6,0.29632352615342833,13,0.13887602091441298,3,0.5260806016570385,3,0.5260806016570385,3,0.5260806016570385,0.5260806016570385
alanine,subsample,pca,500,4,3,2,5,0.43741786705259167,7,0.2734402742973196,3,0.5540440656024754,3,0.5540440656024754,3,0.5540440656024754,0.5540440656024754
alanine,subsample,pca,500,5,3,2,5,0.33913932006637676,6,0.3364047090058455,3,0.5273922534119811,3,0.5273922534119811,3,0.5273922534119811,0.5273922534119811
alanine,subsample,pca,500,6,3,2,4,0.533032137792336,8,0.22274553624057147,3,0.570849529977104,3,0.570849529977104,3,0.570849529977104,0.570849529977104
alanine,subsample,pca,500,7,3,2,4,0.44429981767367727,7,0.24740440879986897,3,0.5078656251255711,3,0.5078656251255711,3,0.5078656251255711,0.5078656251255711
alanine,subsample,tica,500,0,3,2,1,0.0,1,0.0,1,0.0,3,0.10051834707941398,3,0.10051834707941398,0.10051834707941398
alanine,subsample,tica,500,1,3,2,1,0.0,1,0.0,1,0.0,3,0.06765498146657821,2,0.08724086999659894,0.06765498146657821
alanine,subsample,tica,500,2,3,2,1,0.0,1,0.0,1,0.0,4,0.030817269785519307,3,0.0422328494038745,0.0422328494038745
alanine,subsample,tica,500,3,3,2,1,0.0,1,0.0,1,0.0,3,0.0438446460883995,3,0.0438446460883995,0.0438446460883995
alanine,subsample,tica,500,4,3,2,1,0.0,2,0.06154261428433842,1,0.0,3,0.1004506695156906,3,0.1004506695156906,0.1004506695156906
alanine,subsample,tica,500,5,3,2,1,0.0,1,0.0,1,0.0,2,0.03706986484192371,2,0.03706986484192371,0.1240546343773564
alanine,subsample,tica,500,6,3,2,1,0.0,1,0.0,1,0.0,11,0.04644444369857423,3,0.10268809835192443,0.10268809835192443
alanine,subsample,tica,500,7,3,2,1,0.0,2,0.05209976139648077,1,0.0,3,0.04263771556593678,2,0.05209976139648077,0.04263771556593678
alanine,subsample,vae,500,0,3,2,2,0.8894363337057984,4,0.4025340156094358,1,0.0,3,0.5754004644499564,2,0.8894363337057984,0.5754004644499564
alanine,subsample,vae,500,1,3,2,1,0.0,3,0.5112669338481058,1,0.0,3,0.5112669338481058,3,0.5112669338481058,0.5112669338481058
alanine,subsample,vae,500,2,3,2,2,0.8076065058727139,3,0.4962850722834627,1,0.0,3,0.4962850722834627,3,0.4962850722834627,0.4962850722834627
alanine,subsample,vae,500,3,3,2,1,0.0,2,0.7166307434247761,1,0.0,3,0.4748833791862365,2,0.7166307434247761,0.4748833791862365
alanine,subsample,vae,500,4,3,2,1,0.0,3,0.5204300465932808,1,0.0,3,0.5204300465932808,2,0.8441889990563911,0.5204300465932808
alanine,subsample,vae,500,5,3,2,1,0.0,3,0.41369844845770465,1,0.0,2,0.6442587072362465,2,0.6442587072362465,0.41369844845770465
alanine,subsample,vae,500,6,3,2,1,0.0,3,0.4861049197280488,1,0.0,3,0.4861049197280488,3,0.4861049197280488,0.4861049197280488
alanine,subsample,vae,500,7,3,2,1,0.0,3,0.47324739142389066,1,0.0,3,0.47324739142389066,2,0.6961091394043734,0.47324739142389066
alanine,subsample,pca,1000,0,3,2,7,0.27135355180684806,8,0.22850703308428444,3,0.5722240214307719,3,0.5722240214307719,3,0.5722240214307719,0.5722240214307719
alanine,subsample,pca,1000,1,3,2,7,0.2551649328940414,11,0.16579365095806123,4,0.47253483470701685,3,0.4977766261743826,3,0.4977766261743826,0.4977766261743826
alanine,subsample,pca,1000,2,3,2,6,0.37633733227059313,10,0.1866322576656264,4,0.5073299152030559,3,0.5540731710521382,3,0.5540731710521382,0.5540731710521382
alanine,subsample,pca,1000,3,3,3,7,0.2791955845931567,7,0.2791955845931567,3,0.5591053615926398,3,0.5591053615926398,3,0.5591053615926398,0.5591053615926398
alanine,subsample,pca,1000,4,3,2,7,0.25696998763013373,12,0.14670525810883636,3,0.555994878971433,3,0.555994878971433,3,0.555994878971433,0.555994878971433
alanine,subsample,pca,1000,5,3,2,5,0.32948541147205224,10,0.21219200782790684,3,0.5248277076228034,3,0.5248277076228034,3,0.5248277076228034,0.5248277076228034
alanine,subsample,pca,1000,6,3,3,5,0.3752676418311591,10,0.1829710445887377,3,0.5553548449383345,3,0.5553548449383345,3,0.5553548449383345,0.5553548449383345
alanine,subsample,pca,1000,7,3,2,6,0.3120923492593581,8,0.24418393565373384,3,0.5134802433201117,3,0.5134802433201117,3,0.5134802433201117,0.5134802433201117
alanine,subsample,tica,1000,0,3,2,1,0.0,1,0.0,1,0.0,14,0.008467022843684033,3,0.028094131023196023,0.028094131023196023
alanine,subsample,tica,1000,1,3,2,1,0.0,8,0.02574939312926877,1,0.0,3,0.08587394928175503,3,0.08587394928175503,0.08587394928175503
alanine,subsample,tica,1000,2,3,2,1,0.0,2,0.0632285491185707,1,0.0,3,0.12145411902228923,3,0.12145411902228923,0.12145411902228923
alanine,subsample,tica,1000,3,3,3,1,0.0,2,0.0624943578562476,1,0.0,6,0.0521636232117283,3,0.007383233472799854,0.007383233472799854
alanine,subsample,tica,1000,4,3,2,1,0.0,2,0.24418057488814368,1,0.0,3,0.11151133344993698,3,0.11151133344993698,0.11151133344993698
alanine,subsample,tica,1000,5,3,2,1,0.0,1,0.0,1,0.0,4,0.015613457900990455,3,0.039929306719803055,0.039929306719803055
alanine,subsample,tica,1000,6,3,3,1,0.0,2,0.08317395685869948,1,0.0,6,0.04144850489184198,2,0.08317395685869948,0.06171421164380095
alanine,subsample,tica,1000,7,3,2,1,0.0,1,0.0,1,0.0,10,-0.0010091555251790169,3,-0.0027264820317480106,-0.0027264820317480106
alanine,subsample,vae,1000,0,3,2,2,0.9165253979169836,8,0.19340940527379355,1,0.0,3,0.5323501353586082,3,0.5323501353586082,0.5323501353586082
alanine,subsample,vae,1000,1,3,2,3,0.48337477521929895,9,0.23050244728163294,1,0.0,3,0.48337477521929895,3,0.48337477521929895,0.48337477521929895
alanine,subsample,vae,1000,2,3,2,2,0.893440542593894,6,0.30038957304477254,1,0.0,3,0.5398832014145165,2,0.893440542593894,0.5398832014145165
alanine,subsample,vae,1000,3,3,3,1,0.0,5,0.3103946349980728,1,0.0,3,0.5125519762683399,3,0.5125519762683399,0.5125519762683399
alanine,subsample,vae,1000,4,3,2,3,0.519467245329164,3,0.519467245329164,1,0.0,3,0.519467245329164,3,0.519467245329164,0.519467245329164
alanine,subsample,vae,1000,5,3,2,3,0.49649710948379583,12,0.121250410540744,1,0.0,2,0.8969811921502784,2,0.8969811921502784,0.49649710948379583
alanine,subsample,vae,1000,6,3,3,3,0.5289605127865568,6,0.26823643139639186,1,0.0,3,0.5289605127865568,3,0.5289605127865568,0.5289605127865568
alanine,subsample,vae,1000,7,3,2,3,0.5399884351358619,9,0.16746758854960375,1,0.0,3,0.5399884351358619,2,0.8480108195013406,0.5399884351358619
alanine,subsample,pca,2000,0,3,3,7,0.2878588363676877,14,0.13776184321851367,4,0.5016965252046033,3,0.5469569239689205,3,0.5469569239689205,0.5469569239689205
alanine,subsample,pca,2000,1,3,2,6,0.32286261733908855,12,0.16483791002900153,3,0.5394230362696655,3,0.5394230362696655,3,0.5394230362696655,0.5394230362696655
alanine,subsample,pca,2000,2,3,2,6,0.31388067649412027,12,0.145592038869764,3,0.551364256266758,3,0.551364256266758,3,0.551364256266758,0.551364256266758
alanine,subsample,pca,2000,3,3,3,6,0.32048141713992023,14,0.12979367215873155,4,0.5199544376402782,3,0.553958201170421,3,0.553958201170421,0.553958201170421
alanine,subsample,pca,2000,4,3,3,7,0.27148024088198347,10,0.1760489062411737,4,0.5076493921659443,3,0.5379835283461475,3,0.5379835283461475,0.5379835283461475
alanine,subsample,pca,2000,5,3,2,6,0.3065667186950213,13,0.129802558091146,3,0.5377999305070421,3,0.5377999305070421,3,0.5377999305070421,0.5377999305070421
alanine,subsample,pca,2000,6,3,2,7,0.2655297075412048,11,0.16260320298140207,4,0.4983223413482428,3,0.5392306470242265,3,0.5392306470242265,0.5392306470242265
alanine,subsample,pca,2000,7,3,3,7,0.28080460897270426,13,0.1437643471664262,4,0.5085055743546504,3,0.5453035169024263,3,0.5453035169024263,0.5453035169024263
alanine,subsample,tica,2000,0,3,3,2,0.9622012012051846,2,0.9622012012051846,2,0.9622012012051846,2,0.9622012012051846,2,0.9622012012051846,0.5620090509967477
alanine,subsample,tica,2000,1,3,2,2,0.9477086952168826,2,0.9477086952168826,2,0.9477086952168826,2,0.9477086952168826,2,0.9477086952168826,0.5232628926282011
alanine,subsample,tica,2000,2,3,2,2,0.9676243013995266,3,0.5351588899887749,2,0.9676243013995266,2,0.9676243013995266,2,0.9676243013995266,0.5351588899887749
alanine,subsample,tica,2000,3,3,3,2,0.9521710714182913,2,0.9521710714182913,2,0.9521710714182913,2,0.9521710714182913,2,0.9521710714182913,0.5185335550160298
alanine,subsample,tica,2000,4,3,3,2,0.9641769976997697,2,0.9641769976997697,2,0.9641769976997697,2,0.9641769976997697,2,0.9641769976997697,0.5271867647118699
alanine,subsample,tica,2000,5,3,2,2,0.969582965892167,2,0.969582965892167,2,0.969582965892167,2,0.969582965892167,2,0.969582965892167,0.522741173233152
alanine,subsample,tica,2000,6,3,2,2,0.9655311950547663,4,0.4724667147074971,2,0.9655311950547663,2,0.9655311950547663,2,0.9655311950547663,0.5511398950421739
alanine,subsample,tica,2000,7,3,3,2,0.9721743732724086,2,0.9721743732724086,2,0.9721743732724086,2,0.9721743732724086,2,0.9721743732724086,0.5329331025583092
alanine,subsample,vae,2000,0,3,3,3,0.5147950591892018,11,0.13989654670699533,1,0.0,3,0.5147950591892018,3,0.5147950591892018,0.5147950591892018
alanine,subsample,vae,2000,1,3,2,3,0.5175932789150562,14,0.1171783735059703,1,0.0,3,0.5175932789150562,3,0.5175932789150562,0.5175932789150562
alanine,subsample,vae,2000,2,3,2,3,0.5246340342664604,6,0.24530288579921955,1,0.0,3,0.5246340342664604,3,0.5246340342664604,0.5246340342664604
alanine,subsample,vae,2000,3,3,3,3,0.4409025889451844,11,0.14421617429170047,1,0.0,3,0.4409025889451844,3,0.4409025889451844,0.4409025889451844
alanine,subsample,vae,2000,4,3,3,3,0.5197668967819356,12,0.14660061163412455,1,0.0,3,0.5197668967819356,3,0.5197668967819356,0.5197668967819356
alanine,subsample,vae,2000,5,3,2,3,0.5399469558335563,15,0.11117783885228993,1,0.0,3,0.5399469558335563,2,0.5493521664388541,0.5399469558335563
alanine,subsample,vae,2000,6,3,2,3,0.46476200762789205,12,0.14552445328774952,1,0.0,2,0.8331857541349963,3,0.46476200762789205,0.46476200762789205
alanine,subsample,vae,2000,7,3,3,3,0.496551773568461,14,0.11989003256010916,1,0.0,3,0.496551773568461,3,0.496551773568461,0.496551773568461
alanine,subsample,pca,4000,0,3,3,8,0.2557979426586512,15,0.1197189046594313,3,0.5501809134376586,3,0.5501809134376586,3,0.5501809134376586,0.5501809134376586
alanine,subsample,pca,4000,1,3,3,8,0.24231184394325164,14,0.1300543560448914,3,0.5496936373921839,3,0.5496936373921839,3,0.5496936373921839,0.5496936373921839
alanine,subsample,pca,4000,2,3,2,8,0.22787848540271785,15,0.12823438784827146,4,0.5102488742413163,3,0.5477185808231728,3,0.5477185808231728,0.5477185808231728
alanine,subsample,pca,4000,3,3,3,8,0.2466818182892547,10,0.18412245715462433,3,0.5437820576682821,3,0.5437820576682821,3,0.5437820576682821,0.5437820576682821
alanine,subsample,pca,4000,4,3,3,9,0.2122057322114499,10,0.18242438893989618,3,0.5444925976074373,3,0.5444925976074373,3,0.5444925976074373,0.5444925976074373
alanine,subsample,pca,4000,5,3,3,8,0.2561453304554515,15,0.11378892606685279,3,0.5501809134376586,3,0.5501809134376586,3,0.5501809134376586,0.5501809134376586
alanine,subsample,pca,4000,6,3,3,8,0.2567391668717458,15,0.11711801122110732,3,0.550637054331414,3,0.550637054331414,3,0.550637054331414,0.550637054331414
alanine,subsample,pca,4000,7,3,3,7,0.28172805414777347,14,0.14203032588042,3,0.5456493237829136,3,0.5456493237829136,3,0.5456493237829136,0.5456493237829136
alanine,subsample,tica,4000,0,3,3,3,0.9234096768766842,4,0.5466851085609884,3,0.9234096768766842,2,0.9610139994924263,2,0.9610139994924263,0.9234096768766842
alanine,subsample,tica,4000,1,3,3,4,0.5669122295917585,6,0.4501455264803851,3,0.9070691934702889,2,0.9510497418556063,2,0.9510497418556063,0.9070691934702889
alanine,subsample,tica,4000,2,3,2,3,0.9045583111348349,5,0.4701926395403917,3,0.9045583111348349,2,0.9596778266230303,2,0.9596778266230303,0.9045583111348349
alanine,subsample,tica,4000,3,3,3,3,0.9058553692962994,7,0.31602530622791775,3,0.9058553692962994,2,0.9580245020171836,2,0.9580245020171836,0.9058553692962994
alanine,subsample,tica,4000,4,3,3,3,0.9049049790905733,6,0.37602613875928886,3,0.9049049790905733,2,0.9600142028506886,2,0.9600142028506886,0.9049049790905733
alanine,subsample,tica,4000,5,3,3,3,0.9227910781549351,4,0.5520670502817597,3,0.9227910781549351,2,0.9610139994924263,2,0.9610139994924263,0.9227910781549351
alanine,subsample,tica,4000,6,3,3,3,0.9227910781549351,4,0.5509023398999147,3,0.9227910781549351,2,0.9610139994924263,2,0.9610139994924263,0.9227910781549351
alanine,subsample,tica,4000,7,3,3,3,0.9117232799134105,4,0.521361063757932,3,0.9117232799134105,2,0.9589977158060325,2,0.9589977158060325,0.9117232799134105
alanine,subsample,vae,4000,0,3,3,6,0.27803874922722605,9,0.17809786361333776,1,0.0,8,0.20138469707523854,2,0.008412338520372913,0.02658696791747939
alanine,subsample,vae,4000,1,3,3,6,0.28143552432186614,10,0.17336148891246986,1,0.0,9,0.18879940100432202,2,0.7061817382406618,0.4366726318064957
alanine,subsample,vae,4000,2,3,2,3,0.4967411491800876,15,0.10504689328765782,1,0.0,3,0.4967411491800876,3,0.4967411491800876,0.4967411491800876
alanine,subsample,vae,4000,3,3,3,3,0.5402036934439892,14,0.11757259544992411,1,0.0,3,0.5402036934439892,3,0.5402036934439892,0.5402036934439892
alanine,subsample,vae,4000,4,3,3,5,0.3099009630067373,12,0.1301190162653916,1,0.0,3,0.5118236332219833,3,0.5118236332219833,0.5118236332219833
alanine,subsample,vae,4000,5,3,3,10,0.16289025902905313,10,0.16289025902905313,1,0.0,2,0.8758432136360704,2,0.8758432136360704,0.4834726255474904
alanine,subsample,vae,4000,6,3,3,3,0.5153308117984945,14,0.10943475814998757,1,0.0,3,0.5153308117984945,2,-0.0067185326517608945,0.5153308117984945
alanine,subsample,vae,4000,7,3,3,3,0.4988822062586206,15,0.10637466234102058,1,0.0,3,0.4988822062586206,3,0.4988822062586206,0.4988822062586206
