potential,method,n_frames,dim,seed,k_true,k_bic,ari_bic,k_aic,ari_aic,k_icl,ari_icl,k_silhouette,ari_silhouette,k_elbow_gap,ari_elbow_gap,ari_oracle_k,degenerate_embedding,runtime_s
prinz1d,vae,4000,2,5,4,11,0.5418839087345209,15,0.4655110523152183,6,0.6796188557860504,3,0.6387552001081179,2,0.4955348264988542,0.8066314722229108,False,15.622509241104126
prinz1d,vae,4000,2,6,4,8,0.5282857549820965,15,0.31439907090984937,6,0.7307696193312522,3,0.826497746487552,2,0.2636794832957794,0.8428192460208354,False,14.757515907287598
prinz1d,vae,4000,2,7,4,8,0.612122926521395,15,0.37950051254309036,4,0.7743339220544357,5,0.7871687646274173,2,0.32497388467641214,0.7743339220544357,False,18.957639455795288
prinz1d,vae,4000,2,8,4,7,0.780438085130489,14,0.37444743157769855,1,0.0,4,0.9151795525600818,2,0.4281803216920854,0.9151795525600818,False,14.38607144355774
prinz1d,vae,4000,2,9,4,6,0.8098663592257268,12,0.45874238998039363,1,0.0,4,0.9281402263657279,2,0.4228172786054442,0.9281402263657279,False,17.507439374923706
prinz1d,vae,4000,3,0,4,10,0.48760420445787156,14,0.36081903483419625,7,0.6330834061882044,7,0.6330834061882044,2,0.16706522649638408,0.8363958639078841,False,13.536898612976074
prinz1d,vae,4000,3,1,4,10,0.5158420480646396,15,0.3805429548949827,8,0.5777091865671588,5,0.8083163182202763,2,0.4134442277883359,0.8321034427805146,False,15.85408067703247
prinz1d,vae,4000,3,2,4,10,0.5231377510829394,15,0.3855157300276664,7,0.6296319796091772,4,0.8011017113495736,2,0.36001101350411524,0.8011017113495736,False,15.597627639770508
prinz1d,vae,4000,3,3,4,10,0.5360563701011296,13,0.4252723266268954,5,0.7269162183502765,4,0.7623759689855953,2,0.06200863408211245,0.7623759689855953,False,15.79067087173462
prinz1d,vae,4000,3,4,4,10,0.5221957959407242,15,0.38754290522240936,9,0.5847412319891475,5,0.7654097557513673,2,0.3624090995240404,0.8360387811554818,False,15.64918041229248
prinz1d,vae,4000,3,5,4,7,0.6791255924761224,15,0.35903340486361,4,0.8961449089295321,5,0.8320119872838014,2,0.2562380096349349,0.8961449089295321,False,17.39383316040039
prinz1d,vae,4000,3,6,4,10,0.45249243187708227,15,0.32409326405962624,7,0.5850088193403815,3,0.7821618534518083,2,0.28075615489451533,0.7693408212149043,False,16.78819727897644
prinz1d,vae,4000,3,7,4,13,0.3916961353001488,14,0.3736713545907107,9,0.5696025994833006,3,0.5076399856405434,3,0.5076399856405434,0.6036259567246384,False,17.603719234466553
prinz1d,vae,4000,3,8,4,9,0.5710169130661001,15,0.36011857824930826,6,0.6795072852430267,4,0.8554048534198551,2,0.355766719091954,0.8554048534198551,False,12.27062726020813
prinz1d,vae,4000,3,9,4,11,0.4983652892625794,15,0.3631665663185914,6,0.8098673637588659,4,0.8427521755438423,2,0.12850941198968138,0.8427521755438423,False,16.98201632499695
prinz1d,vae,4000,5,0,4,10,0.45456433957015807,14,0.35528328670771375,7,0.615162998526134,4,0.8385161649779342,2,0.34716441073225845,0.8385161649779342,False,20.608418941497803
prinz1d,vae,4000,5,1,4,9,0.5480038222529545,14,0.39452449166085524,7,0.6939568332542609,4,0.887279488179632,2,0.17640163047826504,0.887279488179632,False,22.132900714874268
prinz1d,vae,4000,5,2,4,10,0.49057072384170747,15,0.3678569789091369,8,0.584485207862578,4,0.8028207756967806,2,0.3203110903097237,0.8028207756967806,False,15.277141094207764
prinz1d,vae,4000,5,3,4,8,0.54731918384108,14,0.36413458945015553,7,0.6150873326878145,7,0.6150873326878145,2,0.30153307741339774,0.6314583775803733,False,15.936703205108643
prinz1d,vae,4000,5,4,4,15,0.3465705999778245,15,0.3465705999778245,11,0.4615838600543882,3,0.6874711043336725,3,0.6874711043336725,0.7036775183647332,False,19.981518507003784
prinz1d,vae,4000,5,5,4,10,0.5053185776230772,15,0.37241168473608016,7,0.6436635595310138,4,0.7458138748475174,2,0.3824243477337548,0.7458138748475174,False,15.86138367652893
prinz1d,vae,4000,5,6,4,11,0.39495946346626454,14,0.33494257499763597,8,0.5372090581778165,4,0.7385562707463466,2,0.29208822214505625,0.7385562707463466,False,16.202474117279053
prinz1d,vae,4000,5,7,4,11,0.4575548461585087,15,0.39250664284657777,8,0.6120392692780765,4,0.8907099714943985,2,0.30337337198168174,0.8907099714943985,False,20.64309859275818
prinz1d,vae,4000,5,8,4,9,0.5246786421053006,15,0.3454511539821102,7,0.5805886921982774,4,0.8186420842922004,2,0.408462840996463,0.8186420842922004,False,16.14817523956299
prinz1d,vae,4000,5,9,4,12,0.4910788660739632,15,0.382245078591164,9,0.5580697391171888,4,0.8644770635522057,2,0.3738369519494857,0.8644770635522057,False,16.98498296737671
prinz1d,vae,8000,2,0,4,11,0.4335484495414706,15,0.3426001450279851,5,0.7343243042090447,7,0.6060447477724097,2,0.3368577341771146,0.8050867681641275,False,25.498153686523438
prinz1d,vae,8000,2,1,4,13,0.42036575866376,15,0.3838038171769397,1,0.0,5,0.8134362717805275,2,0.3966387047234472,0.8876874395210976,False,22.997506141662598
prinz1d,vae,8000,2,2,4,11,0.47996656951811156,15,0.40730536535156164,5,0.8059509852458948,4,0.9338165736487595,2,0.40072872996067754,0.9338165736487595,False,21.967915534973145
prinz1d,vae,8000,2,3,4,10,0.5421126529689883,15,0.3580536239043126,4,0.863099305753668,5,0.797308723932834,2,0.2616942410310911,0.863099305753668,False,20.372271299362183
prinz1d,vae,8000,2,4,4,12,0.45141390075804616,15,0.3713136706613291,5,0.8050895272102068,5,0.8050895272102068,2,0.36298117457023693,0.7642248927254051,False,22.135475873947144
prinz1d,vae,8000,2,5,4,13,0.43134770856445215,15,0.3917248718517257,4,0.9249310402653736,4,0.9249310402653736,2,0.30064106872977703,0.9249310402653736,False,21.81346845626831
prinz1d,vae,8000,2,6,4,11,0.41067492624294516,14,0.3321556733038319,5,0.7742439799605702,3,0.7843066829624996,2,0.25116212712075703,0.7918959101873443,False,21.02485990524292
prinz1d,vae,8000,2,7,4,12,0.43347643206288206,14,0.3976264742839781,1,0.0,2,0.45586161953193993,2,0.45586161953193993,0.7925718665291125,False,22.612929821014404
prinz1d,vae,8000,2,8,4,13,0.42402875886061075,15,0.3645204395202435,7,0.6694325284342737,5,0.9092505472030499,2,0.24122884566083927,0.9174782252192285,False,21.29742193222046
prinz1d,vae,8000,2,9,4,11,0.4930846931403109,14,0.4234780558798103,4,0.8648721920969898,5,0.8522458108279627,2,0.4469103237183498,0.8648721920969898,False,22.535382747650146
prinz1d,vae,8000,3,0,4,12,0.42014333949311133,14,0.3935661204288051,6,0.6400351690757824,4,0.835938546165604,2,0.3440687469962807,0.835938546165604,False,20.927553415298462
prinz1d,vae,8000,3,1,4,10,0.5255180154286988,15,0.3555403330666378,5,0.8081374229672244,5,0.8081374229672244,2,0.4205929739228229,0.8071651452403953,False,21.821380615234375
prinz1d,vae,8000,3,2,4,11,0.45910795716245606,14,0.4265244950442914,5,0.8362438317516023,4,0.8476061534920308,2,0.4270190920317794,0.8476061534920308,False,20.316433429718018
prinz1d,vae,8000,3,3,4,10,0.5106008763993978,15,0.3858599903008749,6,0.66898485338896,4,0.8667860217963245,2,0.34364181908928076,0.8667860217963245,False,22.29093098640442
prinz1d,vae,8000,3,4,4,13,0.4083981164933373,15,0.3806136645502453,7,0.6660537186010773,4,0.894427536194721,2,0.42356664031570757,0.894427536194721,False,20.847519397735596
prinz1d,vae,8000,3,5,4,10,0.5806946734694343,15,0.40925490775509726,6,0.7857615697121388,6,0.7857615697121388,2,0.4032533142320384,0.8537557091582183,False,21.233546018600464
prinz1d,vae,8000,3,6,4,10,0.453872482695938,15,0.3316579565138644,5,0.8047711151597325,3,0.7946431823582926,2,0.25307463412228265,0.8849751413672653,False,21.517788648605347
prinz1d,vae,8000,3,7,4,10,0.5147764412316823,15,0.37299233573327073,7,0.6142908317573322,4,0.8042262551217326,2,0.4041956134607073,0.8042262551217326,False,20.99022150039673
prinz1d,vae,8000,3,8,4,9,0.5545667335398554,14,0.4086157653110312,6,0.6997048751285118,7,0.6389769842432954,2,0.18626889747641498,0.8224127868147367,False,22.23811984062195
prinz1d,vae,8000,3,9,4,11,0.5034160484569347,15,0.3706298626497145,6,0.8204829609101779,4,0.9140551218175113,2,0.4348751519651359,0.9140551218175113,False,20.805447578430176
prinz1d,vae,8000,5,0,4,13,0.35791496074934814,15,0.3408262068573821,6,0.7948822254651363,4,0.8243349772513664,2,0.4003825119668958,0.8243349772513664,False,22.27358865737915
prinz1d,vae,8000,5,1,4,11,0.46055028745149246,15,0.37135537632718496,9,0.5414946273690527,4,0.9186814117275164,2,0.42207145623172937,0.9186814117275164,False,21.474353313446045
prinz1d,vae,8000,5,2,4,15,0.36177149797838226,15,0.36177149797838226,9,0.5331052427082569,2,0.3711931459525485,2,0.3711931459525485,0.693033387937317,False,22.238312244415283
prinz1d,vae,8000,5,3,4,12,0.4133475769031909,15,0.35420009804557484,8,0.6329632643165362,4,0.894622350617823,2,0.3394792480708974,0.894622350617823,False,22.028221130371094
prinz1d,vae,8000,5,4,4,15,0.3304585910043236,15,0.3304585910043236,13,0.359956564672571,3,0.6894625848316748,3,0.6894625848316748,0.7932163180236999,False,24.160794734954834
prinz1d,vae,8000,5,5,4,13,0.4274796934824716,15,0.37315100985617994,7,0.644475501807173,5,0.8077906760291561,2,0.43897734789718873,0.7608778292790447,False,22.791051387786865
prinz1d,vae,8000,5,6,4,11,0.42613063075019475,15,0.3127565172662681,7,0.6084459760671728,4,0.8669417930630888,2,0.24514958425979216,0.8669417930630888,False,22.770429372787476
prinz1d,vae,8000,5,7,4,15,0.3814774679822462,15,0.3814774679822462,10,0.5247177095141922,5,0.8004000909688861,2,0.28840682807282086,0.8446435367843799,False,21.97433090209961
prinz1d,vae,8000,5,8,4,12,0.40509805348151967,15,0.34912466382249063,7,0.6129860225728702,5,0.724728318925864,2,0.36745534016095904,0.779829010166283,False,23.206372022628784
prinz1d,vae,8000,5,9,4,13,0.413773143521527,15,0.37567695779957444,10,0.5265793048102065,4,0.8998503362990102,2,0.3854371327609901,0.8998503362990102,False,21.613565921783447
prinz1d,vae,16000,2,0,4,12,0.4264084587175562,15,0.349062547479217,7,0.5863642105831827,5,0.8118343858543918,2,0.3770345132085744,0.6729150572126862,False,53.45160531997681
prinz1d,vae,16000,2,1,4,11,0.47569680506872175,14,0.4168488024044999,1,0.0,5,0.8315199934002124,2,0.4557298454541176,0.89316976351091,False,45.964123487472534
prinz1d,vae,16000,2,2,4,9,0.5947286457904443,15,0.41171552642898085,1,0.0,4,0.8740711377527868,2,0.37067166559803577,0.8740711377527868,False,45.173567056655884
prinz1d,vae,16000,2,3,4,9,0.5944892657971456,15,0.3583108508864668,1,0.0,4,0.938117320136855,2,0.3163537807983403,0.938117320136855,False,46.481001138687134
prinz1d,vae,16000,2,4,4,13,0.39895508052174283,15,0.3660828096226929,1,0.0,4,0.8382316942867192,2,0.3975524657437324,0.8382316942867192,False,45.50073504447937
prinz1d,vae,16000,2,5,4,13,0.444283419005899,15,0.4072482520510272,1,0.0,2,0.45644843411420943,2,0.45644843411420943,0.7579721728001332,False,44.73807954788208
prinz1d,vae,16000,2,6,4,11,0.4326147816752147,14,0.3620999847844969,1,0.0,4,0.8570981772789427,2,0.2639294801023176,0.8570981772789427,False,44.945154428482056
prinz1d,vae,16000,2,7,4,15,0.3931389710481836,15,0.3931389710481836,5,0.6304186756346919,3,0.600035141629971,2,0.388972772514113,0.7014648095700731,False,46.984018087387085
prinz1d,vae,16000,2,8,4,15,0.3699706855364536,15,0.3699706855364536,1,0.0,6,0.7544550982994833,2,0.3751339191867995,0.8051503157438408,False,43.86039686203003
prinz1d,vae,16000,2,9,4,13,0.44143319101380185,15,0.40086935932000256,7,0.6995985371880701,2,0.46440707866376657,2,0.46440707866376657,0.7444405153204152,False,46.56437039375305
prinz1d,vae,16000,3,0,4,13,0.402761626476674,15,0.3601058832729577,8,0.5604619013970092,4,0.8545940784224223,2,0.38054462681961937,0.8545940784224223,False,47.250598430633545
prinz1d,vae,16000,3,1,4,14,0.4091979315127367,15,0.37675484322295144,4,0.8611976684731191,4,0.8611976684731191,2,0.35975009056796026,0.8611976684731191,False,46.71145176887512
prinz1d,vae,16000,3,2,4,15,0.34916997542016576,15,0.34916997542016576,5,0.8063953399272896,4,0.9247272149805118,2,0.4437155332703738,0.9247272149805118,False,46.28219747543335
prinz1d,vae,16000,3,3,4,15,0.33848510732510995,15,0.33848510732510995,7,0.5763221474157263,5,0.7150470529142469,3,0.4329223901742941,0.5986776193763003,False,49.72313714027405
prinz1d,vae,16000,3,4,4,13,0.4185770444336422,15,0.39280186907222614,5,0.7814535123625427,5,0.7814535123625427,2,0.43814367420620937,0.797597170581643,False,47.622740745544434
prinz1d,vae,16000,3,5,4,15,0.41784701631579735,15,0.41784701631579735,10,0.5601047594048372,3,0.6363790722143999,3,0.6363790722143999,0.8879409334006241,False,53.12023687362671
prinz1d,vae,16000,3,6,4,15,0.28676454228666187,15,0.28676454228666187,5,0.6712127942479853,3,0.6390101529053362,3,0.6390101529053362,0.5803177922440983,False,50.24797177314758
prinz1d,vae,16000,3,7,4,13,0.42066808691000457,15,0.3814324622298667,9,0.5813465254929986,4,0.8116715888642985,2,0.17199131794033182,0.8116715888642985,False,45.09640407562256
prinz1d,vae,16000,3,8,4,13,0.4106903840268636,15,0.36236438120383724,5,0.760683194215849,4,0.8710316889546008,2,0.2723603255919066,0.8710316889546008,False,44.21660399436951
prinz1d,vae,16000,3,9,4,11,0.48629065159388174,15,0.39692015404933495,8,0.5913612448952448,4,0.8150601438550272,2,0.27714207100958343,0.8150601438550272,False,46.90398859977722
prinz1d,vae,16000,5,0,4,14,0.34443348980744565,15,0.3219325692549089,7,0.6124126919238638,4,0.8546645696680543,2,0.40001750637661554,0.8546645696680543,False,49.23471975326538
prinz1d,vae,16000,5,1,4,14,0.41228854103274515,15,0.3758875530014157,7,0.6185451102802096,4,0.8689001985104945,2,0.4320157737479263,0.8689001985104945,False,48.31451916694641
prinz1d,vae,16000,5,2,4,14,0.4132803691661971,15,0.399282916038237,10,0.5137984781531113,5,0.7961844760958008,2,0.4600708600860637,0.6887869218256573,False,49.132500886917114
prinz1d,vae,16000,5,3,4,15,0.3519535379096514,15,0.3519535379096514,8,0.5517183103225055,4,0.9332671822551418,2,0.433832048652241,0.9332671822551418,False,48.8488974571228
prinz1d,vae,16000,5,4,4,15,0.33182274015721674,15,0.33182274015721674,14,0.3564835256471497,2,0.35765502587656456,3,0.454044422921174,0.5601911248171012,False,55.74083399772644
prinz1d,vae,16000,5,5,4,15,0.3604006194295674,15,0.3604006194295674,8,0.550869130383563,2,0.39513817244034466,2,0.39513817244034466,0.7418889407266073,False,49.8702187538147
prinz1d,vae,16000,5,6,4,15,0.34357552493407906,15,0.34357552493407906,9,0.5189234506200063,6,0.5909170241467296,2,0.279821939801969,0.6670094689055491,False,50.97935461997986
prinz1d,vae,16000,5,7,4,15,0.3821730068457091,15,0.3821730068457091,10,0.5097763933447527,6,0.7712169607479089,2,0.43585419666997616,0.76813373480088,False,48.731257915496826
prinz1d,vae,16000,5,8,4,14,0.3708225926532032,15,0.36800104322784327,7,0.603803467575689,5,0.7134372193873837,2,0.3594331988811779,0.7682281712852368,False,47.981215715408325
prinz1d,vae,16000,5,9,4,15,0.3788616895527301,15,0.3788616895527301,9,0.5475823396332112,4,0.8622448439093213,2,0.3358741237854562,0.8622448439093213,False,48.21689701080322
